,Lat,Lon,Time.Range,Vessel.ID,Flag,Vessel.Name,Entry.Timestamp,Exit.Timestamp,Gear.Type,Vessel.Type,MMSI,IMO,CallSign,First.Transmission.Date,Last.Transmission.Date,Apparent.Fishing.Hours,vessel_record_id,shipname,n_shipname,n_callsign,imo,flag,first_timestamp,last_timestamp,geartype,length_m,tonnage_gt,engine_power_kw,is_fishing,is_carrier,is_bunker
3789,1.99,-89.75,2022-12-04,1cbc7c6f8-8553-179b-d070-30e4e4ac5c87,ECU,EASTERN PACIFIC,2022-12-04 18:00:00,2022-12-18 17:00:00,tuna_purse_seines,Fishing,735058843,0,HC-5181,2018-01-05 19:44:03,2023-08-13 23:53:43,0.91,IATTC-208|IMO-6602240,EASTERNPACIFIC,EASTERNPACIFIC,HC5181,6602240,ECU,2018-01-05 20:09:35 UTC,2022-06-29 12:06:04 UTC,tuna_purse_seines,44,552.5,1333.4,true,false,false
3790,2.17,-89.17,2022-12-18,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.16,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3791,2.11,-91.14,2022-02-28,88bcca318-858e-20ba-f347-95cf0b50271a,ECU,BP GABRIELA,2022-02-27 20:00:00,2022-09-21 18:00:00,tuna_purse_seines,Fishing,735057562,900740300,HC2860,2020-04-30 14:37:26,2023-08-13 23:59:41,0.11,IATTC-2647|IMO-9007403,GABRIELA A,GABRIELAA,HC2860,9007403,ECU,2019-11-30 20:36:40 UTC,2020-08-23 20:03:21 UTC,tuna_purse_seines,42.8,358,1204.7,true,false,false
3792,2.73,-91.71,2022-02-06,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1.38,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3793,1.93,-90.62,2022-05-13,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.61,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3794,1.77,-90.24,2022-05-13,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.86,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3795,2.82,-90.17,2022-06-06,5486988f2-23a6-2cee-1b22-84352f5c88a6,ECU,DOMENICA L,2022-06-06 10:00:00,2022-11-15 04:00:00,tuna_purse_seines,Fishing,735057650,8000886,HC-2877,2021-01-09 12:57:48,2023-08-10 18:48:10,1.04,IATTC-3385|IMO-8000886,DOMENICAL,DOMENICAL,HC2877,8000886,ECU,2020-09-17 19:55:33 UTC,2022-06-30 22:56:25 UTC,tuna_purse_seines,34.6,320.8,982.1,true,false,false
3796,3.04,-90.57,2022-06-24,8f9216109-91c8-57cf-7bf2-198fe36b0bee,ECU,FIORELLA L,2022-06-22 23:00:00,2022-06-24 06:00:00,tuna_purse_seines,Fishing,735057790,741547400,HC2453,2020-08-01 14:07:46,2023-08-10 11:49:30,0.99,IATTC-3610|IMO-7415474,FIORELLA L,FIORELLAL,HC2453,7415474,ECU,2020-09-29 19:59:21 UTC,2022-06-30 22:00:12 UTC,tuna_purse_seines,39.4,476.4,982.1,true,false,false
3797,2.14,-89.11,2022-06-30,ed60a688c-ce73-9f30-773f-09503c5ff751,ECU,ANTONIO H,2022-02-25 22:00:00,2022-06-30 21:00:00,tuna_purse_seines,Fishing,735059236,0,NA,2021-02-16 19:35:35,2023-07-31 20:31:48,0.7,IATTC-15576|IMO-8908686,ANTONIOH,ANTONIOH,HC5489,8908686,ECU,2021-02-16 19:41:01 UTC,2022-06-30 20:25:28 UTC,tuna_purse_seines,43,607,1051.9,true,false,false
3798,2.14,-89.1,2022-06-30,ed60a688c-ce73-9f30-773f-09503c5ff751,ECU,ANTONIO H,2022-02-25 22:00:00,2022-06-30 21:00:00,tuna_purse_seines,Fishing,735059236,0,NA,2021-02-16 19:35:35,2023-07-31 20:31:48,2,IATTC-15576|IMO-8908686,ANTONIOH,ANTONIOH,HC5489,8908686,ECU,2021-02-16 19:41:01 UTC,2022-06-30 20:25:28 UTC,tuna_purse_seines,43,607,1051.9,true,false,false
3799,2.28,-88.49,2022-06-12,ed60a688c-ce73-9f30-773f-09503c5ff751,ECU,ANTONIO H,2022-02-25 22:00:00,2022-06-30 21:00:00,tuna_purse_seines,Fishing,735059236,0,NA,2021-02-16 19:35:35,2023-07-31 20:31:48,1.82,IATTC-15576|IMO-8908686,ANTONIOH,ANTONIOH,HC5489,8908686,ECU,2021-02-16 19:41:01 UTC,2022-06-30 20:25:28 UTC,tuna_purse_seines,43,607,1051.9,true,false,false
3800,2.41,-88.46,2022-06-22,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3801,2.35,-88.36,2022-06-22,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1.01,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3802,2.58,-92.11,2022-08-08,3f979bc38-8c71-2ac0-d8d8-be0b5984383e,ECU,MARIA ISABEL,2022-08-05 13:00:00,2022-08-08 00:00:00,tuna_purse_seines,Fishing,735057736,7113832,HC2533,2021-05-14 17:31:20,2023-08-12 11:13:32,1.53,IATTC-1513|IMO-7113832,MARIAISABEL,MARIAISABEL,HC2533,7113832,ECU,2021-05-14 22:16:11 UTC,2022-06-30 18:37:12 UTC,purse_seines,39.1,339.3,699.4,true,false,false
3803,2.53,-92.04,2022-09-24,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1.04,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3804,2.67,-91.52,2022-09-03,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.34,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3805,2.11,-90.54,2022-09-25,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1.13,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3806,2.07,-90.42,2022-09-25,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.72,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3807,1.99,-90.14,2022-09-25,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3808,1.91,-89.67,2022-09-25,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.8,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3809,1.85,-89.92,2022-12-24,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.76,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3810,2.89,-91.34,2022-12-06,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1.33,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3811,2.55,-92.49,2022-01-24,7d56e2222-2473-0319-0ae2-483fff7c800b,PAN,LA ROSA MISTICA,2022-01-24 14:00:00,2022-07-09 09:00:00,tuna_purse_seines,Fishing,372165000,7342304,HP9811,2020-12-02 19:38:50,2023-08-13 23:56:24,0.8,IATTC-3244|ICCAT-AT000VEN00070|IMO-7342304|PAN-52429-PEXT,LA ROSA MÍSTICA,LAROSAMISTICA,HP9811,7342304,PAN,2020-12-02 19:40:05 UTC,2021-08-22 20:54:30 UTC,tuna_purse_seines,61.3,903.3,1908.8,true,false,false
3812,2.44,-88.81,2022-01-24,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.2,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3813,2.68,-88.53,2022-02-17,f5aafcc13-3bf9-23c8-a2dd-c6cb9061c7d0,ECU,EILEEN MARIE,2022-02-15 21:00:00,2022-03-13 11:00:00,tuna_purse_seines,Fishing,735057623,886948800,HC4568,2021-01-13 21:42:45,2023-07-27 16:24:02,1.12,IATTC-3166|IMO-8869488,EILEEN MARIE,EILEENMARIE,HC4568,8869488,ECU,2021-01-15 13:47:07 UTC,2022-06-29 12:01:48 UTC,tuna_purse_seines,44,585.3,1592,true,false,false
3814,2.24,-88.55,2022-03-11,e3213d1bd-dfde-2d2d-940d-6a0ec18edcd1,ECU,OCEAN LADY,2022-03-11 14:00:00,2022-03-15 09:00:00,tuna_purse_seines,Fishing,735058456,7927817,HC5023,2021-03-27 16:29:03,2023-06-18 00:09:52,1.1,IATTC-13720|IMO-7927817,OCEAN LADY,OCEANLADY,HC5023,7927817,ECU,2021-03-27 16:37:50 UTC,2022-06-30 22:41:07 UTC,purse_seines,33.6,425.5,NA,true,false,false
3815,2.75,-89.18,2022-03-13,f5aafcc13-3bf9-23c8-a2dd-c6cb9061c7d0,ECU,EILEEN MARIE,2022-02-15 21:00:00,2022-03-13 11:00:00,tuna_purse_seines,Fishing,735057623,886948800,HC4568,2021-01-13 21:42:45,2023-07-27 16:24:02,1.03,IATTC-3166|IMO-8869488,EILEEN MARIE,EILEENMARIE,HC4568,8869488,ECU,2021-01-15 13:47:07 UTC,2022-06-29 12:01:48 UTC,tuna_purse_seines,44,585.3,1592,true,false,false
3816,2.96,-89.8,2022-05-22,73e228ac7-731f-b399-6a97-b61061ab48ec,ECU,JOLINDA,2022-05-22 02:00:00,2022-05-22 14:00:00,tuna_purse_seines,Fishing,735059299,0,HC56O1,2020-03-06 23:22:54,2022-06-16 03:44:53,1.27,IATTC-2797|IMO-7202293,JO LINDA,JOLINDA,HC56O1,7202293,ECU,2020-03-06 23:24:08 UTC,2022-06-30 21:17:34 UTC,tuna_purse_seines,40.2,463.3,1069.7,true,false,false
3817,2.37,-91.48,2022-05-12,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.89,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3818,3.07,-89.3,2022-06-06,5486988f2-23a6-2cee-1b22-84352f5c88a6,ECU,DOMENICA L,2022-06-06 10:00:00,2022-11-15 04:00:00,tuna_purse_seines,Fishing,735057650,8000886,HC-2877,2021-01-09 12:57:48,2023-08-10 18:48:10,1,IATTC-3385|IMO-8000886,DOMENICAL,DOMENICAL,HC2877,8000886,ECU,2020-09-17 19:55:33 UTC,2022-06-30 22:56:25 UTC,tuna_purse_seines,34.6,320.8,982.1,true,false,false
3819,2.19,-89.05,2022-06-23,8f9216109-91c8-57cf-7bf2-198fe36b0bee,ECU,FIORELLA L,2022-06-22 23:00:00,2022-06-24 06:00:00,tuna_purse_seines,Fishing,735057790,741547400,HC2453,2020-08-01 14:07:46,2023-08-10 11:49:30,0.82,IATTC-3610|IMO-7415474,FIORELLA L,FIORELLAL,HC2453,7415474,ECU,2020-09-29 19:59:21 UTC,2022-06-30 22:00:12 UTC,tuna_purse_seines,39.4,476.4,982.1,true,false,false
3820,2.21,-89.03,2022-06-23,8f9216109-91c8-57cf-7bf2-198fe36b0bee,ECU,FIORELLA L,2022-06-22 23:00:00,2022-06-24 06:00:00,tuna_purse_seines,Fishing,735057790,741547400,HC2453,2020-08-01 14:07:46,2023-08-10 11:49:30,1.02,IATTC-3610|IMO-7415474,FIORELLA L,FIORELLAL,HC2453,7415474,ECU,2020-09-29 19:59:21 UTC,2022-06-30 22:00:12 UTC,tuna_purse_seines,39.4,476.4,982.1,true,false,false
3821,2.31,-88.48,2022-06-12,ed60a688c-ce73-9f30-773f-09503c5ff751,ECU,ANTONIO H,2022-02-25 22:00:00,2022-06-30 21:00:00,tuna_purse_seines,Fishing,735059236,0,NA,2021-02-16 19:35:35,2023-07-31 20:31:48,0.48,IATTC-15576|IMO-8908686,ANTONIOH,ANTONIOH,HC5489,8908686,ECU,2021-02-16 19:41:01 UTC,2022-06-30 20:25:28 UTC,tuna_purse_seines,43,607,1051.9,true,false,false
3822,3.13,-89.66,2022-06-22,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.1,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3823,2.74,-91.83,2022-07-24,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.7,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3824,2.52,-92,2022-09-24,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.24,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3825,2.13,-90.61,2022-09-25,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.81,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3826,3.19,-90.11,2022-10-04,facd885ef-fe5d-a83a-d760-c68471fbf289,ECU,SIEMPRE MI ARCA,2022-07-09 14:00:00,2022-10-04 22:00:00,drifting_longlines,Fishing,735058993,NA,HC5299,2020-03-14 21:31:15,2023-08-02 22:48:43,0.84,IATTC-17074|IMO-8555518,SIEMPRE MI ARCA,SIEMPREMIARCA,HC5299,8555518,ECU,2020-03-14 21:31:15 UTC,2022-06-29 15:55:04 UTC,drifting_longlines,23.4,148.5,358.1,true,false,false
3827,1.83,-90.48,2022-11-05,c5f9c52d3-33f0-dcb0-9411-1a2fae43db78,ECU,B/P.ARIETE,2022-11-04 22:00:00,2022-11-05 15:00:00,tuna_purse_seines,Fishing,735057785,921228000,HC-4807,2021-12-30 15:27:19,2023-08-09 21:32:00,1.01,IATTC-3682|IMO-9212280,ARIETE,ARIETE,HC4807,9212280,ECU,2021-12-30 18:40:31 UTC,2022-06-30 23:09:12 UTC,tuna_purse_seines,43.4,718.5,954.9,true,false,false
3828,2.04,-89.4,2022-12-19,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1.1,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3829,2.82,-90.31,2022-12-18,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.44,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3830,2.24,-89.55,2022-02-27,ed60a688c-ce73-9f30-773f-09503c5ff751,ECU,ANTONIO H,2022-02-25 22:00:00,2022-06-30 21:00:00,tuna_purse_seines,Fishing,735059236,0,NA,2021-02-16 19:35:35,2023-07-31 20:31:48,3.17,IATTC-15576|IMO-8908686,ANTONIOH,ANTONIOH,HC5489,8908686,ECU,2021-02-16 19:41:01 UTC,2022-06-30 20:25:28 UTC,tuna_purse_seines,43,607,1051.9,true,false,false
3831,2.44,-88.56,2022-03-11,e3213d1bd-dfde-2d2d-940d-6a0ec18edcd1,ECU,OCEAN LADY,2022-03-11 14:00:00,2022-03-15 09:00:00,tuna_purse_seines,Fishing,735058456,7927817,HC5023,2021-03-27 16:29:03,2023-06-18 00:09:52,0.75,IATTC-13720|IMO-7927817,OCEAN LADY,OCEANLADY,HC5023,7927817,ECU,2021-03-27 16:37:50 UTC,2022-06-30 22:41:07 UTC,purse_seines,33.6,425.5,NA,true,false,false
3832,2.75,-89.19,2022-03-13,f5aafcc13-3bf9-23c8-a2dd-c6cb9061c7d0,ECU,EILEEN MARIE,2022-02-15 21:00:00,2022-03-13 11:00:00,tuna_purse_seines,Fishing,735057623,886948800,HC4568,2021-01-13 21:42:45,2023-07-27 16:24:02,0.77,IATTC-3166|IMO-8869488,EILEEN MARIE,EILEENMARIE,HC4568,8869488,ECU,2021-01-15 13:47:07 UTC,2022-06-29 12:01:48 UTC,tuna_purse_seines,44,585.3,1592,true,false,false
3833,2.01,-90.78,2022-05-13,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.72,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3834,1.97,-90.69,2022-05-13,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,0.98,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3835,1.77,-90.36,2022-05-13,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1.62,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3836,2.27,-90.88,2022-07-23,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1.29,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3837,1.94,-89.95,2022-09-25,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,2.28,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
3838,2.21,-89.55,2022-02-27,ed60a688c-ce73-9f30-773f-09503c5ff751,ECU,ANTONIO H,2022-02-25 22:00:00,2022-06-30 21:00:00,tuna_purse_seines,Fishing,735059236,0,NA,2021-02-16 19:35:35,2023-07-31 20:31:48,0.85,IATTC-15576|IMO-8908686,ANTONIOH,ANTONIOH,HC5489,8908686,ECU,2021-02-16 19:41:01 UTC,2022-06-30 20:25:28 UTC,tuna_purse_seines,43,607,1051.9,true,false,false
3839,2.7,-88.56,2022-02-17,f5aafcc13-3bf9-23c8-a2dd-c6cb9061c7d0,ECU,EILEEN MARIE,2022-02-15 21:00:00,2022-03-13 11:00:00,tuna_purse_seines,Fishing,735057623,886948800,HC4568,2021-01-13 21:42:45,2023-07-27 16:24:02,0.99,IATTC-3166|IMO-8869488,EILEEN MARIE,EILEENMARIE,HC4568,8869488,ECU,2021-01-15 13:47:07 UTC,2022-06-29 12:01:48 UTC,tuna_purse_seines,44,585.3,1592,true,false,false
3840,2.65,-88.47,2022-02-17,f5aafcc13-3bf9-23c8-a2dd-c6cb9061c7d0,ECU,EILEEN MARIE,2022-02-15 21:00:00,2022-03-13 11:00:00,tuna_purse_seines,Fishing,735057623,886948800,HC4568,2021-01-13 21:42:45,2023-07-27 16:24:02,1.07,IATTC-3166|IMO-8869488,EILEEN MARIE,EILEENMARIE,HC4568,8869488,ECU,2021-01-15 13:47:07 UTC,2022-06-29 12:01:48 UTC,tuna_purse_seines,44,585.3,1592,true,false,false
3841,3.09,-89.16,2022-03-01,88bcca318-858e-20ba-f347-95cf0b50271a,ECU,BP GABRIELA,2022-02-27 20:00:00,2022-09-21 18:00:00,tuna_purse_seines,Fishing,735057562,900740300,HC2860,2020-04-30 14:37:26,2023-08-13 23:59:41,0.11,IATTC-2647|IMO-9007403,GABRIELA A,GABRIELAA,HC2860,9007403,ECU,2019-11-30 20:36:40 UTC,2020-08-23 20:03:21 UTC,tuna_purse_seines,42.8,358,1204.7,true,false,false
3842,3.11,-89.26,2022-03-15,e3213d1bd-dfde-2d2d-940d-6a0ec18edcd1,ECU,OCEAN LADY,2022-03-11 14:00:00,2022-03-15 09:00:00,tuna_purse_seines,Fishing,735058456,7927817,HC5023,2021-03-27 16:29:03,2023-06-18 00:09:52,0.89,IATTC-13720|IMO-7927817,OCEAN LADY,OCEANLADY,HC5023,7927817,ECU,2021-03-27 16:37:50 UTC,2022-06-30 22:41:07 UTC,purse_seines,33.6,425.5,NA,true,false,false
3843,2.31,-91.38,2022-05-13,ffbb0870c-cfc7-5d82-9b2a-c6f7df2a58d6,ECU,GLORIA C,2022-01-24 02:00:00,2022-12-24 15:00:00,fishing,Fishing,735023497,7325174,HC2603,2021-03-27 17:14:51,2023-08-13 23:44:21,1.07,IATTC-3202|IMO-7325174,GLORIA C,GLORIAC,HC2603,7325174,ECU,2021-03-27 17:51:32 UTC,2022-06-26 15:14:33 UTC,purse_seines,31.6,291.5,634.1,true,false,false
